timestamp,file,permit_no,well_id,year,month,old_value,new_value,action
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,5,3246,3325.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,6,2899,3056.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,7,3482,2672.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,8,3911,4577.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,9,253,3618.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,10,,4873.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,11,569,3170.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,12,1774,1692.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,1,6023,3853.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,2,5011,5495.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,3,6237,5332.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,4,6522,8320.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,5,8105,8382.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,6,7791,7195.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,7,6737,8326.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,8,6880,6804.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,9,3456,6680.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,10,,6180.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,11,,6492.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110010,F-620,2023,12,5311,3941.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,1,10060,16167.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,2,8328,15435.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,3,10255,14895.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,4,11487,11835.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,5,12426,11872.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,6,11601,12730.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,7,11776,10778.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,8,11675,11355.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,9,2675,12538.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,10,,14771.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,11,337,14664.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110012,F-618,2023,12,10981,12247.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,1,8044,6249.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,2,6672,5874.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,3,8274,6242.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,4,8083,8523.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,5,4856,6249.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,6,,5895.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,7,,3121.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,8,,10729.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,9,3076,10961.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,10,3795,30245.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,11,3418,16633.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201110013,F-619,2023,12,4687,27236.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,1,19431,18053.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,2,16176,16622.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,3,19789,18646.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,4,20114,20139.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,5,691,19380.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,6,12008,17945.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,7,22647,23008.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,8,23062,23401.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,9,2719,22124.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,10,,27360.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,11,7369,25283.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210002,F-630,2023,12,26263,24950.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,1,4571,3262.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,2,3784,6183.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,3,4659,5596.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,4,5220,4724.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,5,4613,4758.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,6,5081,4276.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,7,6415,3749.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,8,6361,5508.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,9,1458,11075.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,10,,13139.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,11,152,13842.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210003,F-631,2023,12,4964,4404.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,1,11766,10629.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,2,9795,9884.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,3,11983,14324.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,4,12180,12681.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,5,12107,12020.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,6,11291,11478.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,7,13357,11966.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,8,13602,14140.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,9,2807,17056.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,10,,15699.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,11,2612,9619.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210004,F-628,2023,12,10471,9386.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,1,4199,5421.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,2,3476,4535.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,3,4280,3838.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,4,4794,3857.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,5,4134,3524.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,6,3987,2725.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,7,4598,3770.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,8,4559,6002.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,9,1045,8116.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,10,,9698.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,11,87,2109.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210005,F-629,2023,12,2833,2505.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,1,1569,1167.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,2,1301,780.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,3,1614,1284.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,4,1473,1459.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,5,1276,1113.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,6,1182,786.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,7,1420,511.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,8,1595,2894.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,9,103,3231.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,10,,10915.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,11,574,4912.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210009,F-638,2023,12,1194,220.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,1,3145,2634.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,2,2612,3155.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,3,3206,3035.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,4,3147,3664.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,5,3262,3079.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,6,3158,3697.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,7,4043,2639.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,8,4260,4922.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,9,3206,4266.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,10,5408,4634.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,11,4829,4861.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210010,F-639,2023,12,4458,4552.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,1,99,56.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,2,82,107.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,3,101,57.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,4,102,109.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,5,77,57.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,6,77,105.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,7,99,55.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,8,111,111.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,9,14,105.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,10,,163.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,11,96,219.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210011,F-637,2023,12,300,274.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,1,5753,4248.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,2,4762,5622.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,3,5864,7876.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,4,6569,6820.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,5,6444,6438.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,6,6431,6856.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,7,10613,4778.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,8,10523,13614.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,9,3316,10403.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,10,,13363.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,11,149,7626.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210012,F-640,2023,12,4841,4579.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,1,21539,23261.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,2,17864,20959.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,3,22154,21860.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,4,21931,22186.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,5,21301,20664.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,6,18065,20040.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,7,21696,18276.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,8,24369,26688.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,9,1576,26498.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,10,,48521.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,11,2923,23913.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201210014,F-621,2023,12,6078,37.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,1,14906,11419.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,2,12339,10212.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,3,15194,10882.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,4,17020,23416.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,5,1196,24905.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,6,6424,15333.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,7,13470,11786.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,8,13355,14085.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,9,2678,14519.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,10,,14523.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,11,847,16388.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310003,F-641,2023,12,27596,13794.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,1,140,10.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,2,116,9.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,3,142,7.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,4,160,730.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,5,1373,1087.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,6,1402,1683.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,7,0,0.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,8,0,0.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,9,0,0.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,10,,7.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,11,,29.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310004,F-642,2023,12,0,7.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,1,4202,175.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,2,3485,42.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,3,4322,233.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,4,2752,131.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,5,182,243.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,6,64,81.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,7,77,86.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,8,78,91.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,9,,184.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,10,,4518.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,11,238,2136.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310005,F-645,2023,12,437,284.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,1,9154,9771.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,2,7604,11659.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,3,9332,13686.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,4,9162,9447.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,5,6829,639.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,6,5293,6805.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,7,15797,9143.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,8,16645,20517.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,9,11920,15966.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,10,17651,23583.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,11,15764,9142.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310006,F-644,2023,12,19520,14805.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,1,40,15.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,2,34,12.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,3,41,16.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,4,42,0.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,5,4,0.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,6,0,0.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,7,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,8,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,9,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,10,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,11,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310007,F-643,2023,12,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,1,26420,30695.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,2,21994,27758.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,3,26907,29158.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,4,27348,17788.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,5,19102,18299.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,6,8158,15726.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,7,,19215.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,8,,20759.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,9,2315,23644.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,10,3504,31459.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,11,8668,20465.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201310012,F-646,2023,12,29035,26089.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201410029,F-652,2023,1,5793,33.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201410029,F-652,2023,2,4997,29.6,replaced_jeju
